Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
a6044026-aa53-4248-8cae-f30c4c691826,6046e302-884f-440b-89e1-d6c7319a446f,331980,Long Term,704,2064312,10+ years,Home Mortgage,Debt Consolidation,34749.29,26.2,17,13,0,379012,752752,0,0
38a48e30-cf8b-4e78-83bf-2a955be2a84f,2c1e8a64-b7fe-4d1b-8c23-179a7b43070c,222970,Short Term,737,1136143,8 years,Home Mortgage,Debt Consolidation,8861.79,10.5,,4,1,30115,73590,1,0
522cd466-b5f4-409f-be0b-99f47df8c2f2,711ba0f5-2768-404c-aaf9-6d72f385715f,224994,Short Term,725,1224170,2 years,Rent,Debt Consolidation,21219.01,13,,10,0,146509,206888,0,0
abee7d62-f83d-42e5-a672-6f5997f2c41d,23e20c4b-3444-41bf-a537-89218ed5c5ee,95282,Short Term,,,2 years,Rent,Debt Consolidation,3850.92,7.6,,6,0,81947,172832,0,0
4d4114df-e13c-482d-9ced-679d6f4fabc2,6a99435c-0dff-4800-a223-1aa288a28de2,434412,Short Term,,,,Rent,Debt Consolidation,34084.48,20.8,2,6,0,296989,1138676,0,0
b73342fe-151f-4834-8c07-fac9e131a0bc,3302eaec-aab0-4c5a-b95b-9ce90ce745bf,256036,Long Term,694,1795443,10+ years,Own Home,Debt Consolidation,24537.55,10.9,33,12,0,201761,295350,0,0
45e9eed1-2337-4311-8794-aae754d5efdb,d922d109-b3ad-4011-9c6b-cad6de9fd702,220418,Short Term,704,1427717,< 1 year,Home Mortgage,Debt Consolidation,24152.04,16.6,23,11,0,384959,564256,0,0
f175ed3d-836e-48e5-8369-8ecc150c6a52,8a0b7126-fcd6-4990-8dbd-5d3ecb4e1a7a,197692,Short Term,702,948537,< 1 year,Rent,Debt Consolidation,11224.25,10.5,50,10,0,104595,402380,0,0
f1457995-6522-47e9-87e5-c6d7008cd032,3744613d-a869-43ac-b843-aad6315b4a1f,99999999,Short Term,725,958094,8 years,Rent,other,11816.48,17.6,21,6,0,0,0,0,0
b982ff23-cc94-4f94-8b9f-ffb6952a5d0d,363f9cea-f5a0-4ba4-8ffd-fb10f7b5d116,180026,Short Term,,,2 years,Rent,Debt Consolidation,13863.73,8.7,,11,0,210615,258874,0,0
93a068de-48d2-4623-80ce-63c7a1911555,ded688e6-abbd-4464-a4dc-55eaf973d722,611556,Short Term,713,3018112,10+ years,Home Mortgage,Debt Consolidation,12927.6,25.6,,7,0,664145,975898,0,0
3cb9d4e5-aae1-4f9e-8a17-edefd5c58d6e,8e887ad6-119d-4fba-86ef-b6d54fb87449,99999999,Long Term,670,720841,2 years,Rent,Debt Consolidation,9557.19,9.4,,8,0,160151,269522,0,0
cbba22a4-cdb6-413c-a4d3-fb6ebefc7903,590d1fcc-984c-4a45-b9f4-e6dd053f3bb5,143198,Short Term,722,1256128,< 1 year,Rent,Debt Consolidation,35380.66,19.6,,15,0,917662,1231230,0,0
a5134ff5-2a60-4370-8601-ab75e03eb2a3,0d116b2c-676f-4d99-89b2-2b50b36b4c3b,107624,Short Term,745,774516,4 years,Rent,Debt Consolidation,7938.77,24.3,51,7,0,85291,633072,0,0
e88ec80e-f8f0-4539-89b9-d7ac4ea84b6e,2dda70e7-b03e-4ff5-a2b1-6caeb0d8513d,240812,Long Term,674,1607096,10+ years,Rent,Debt Consolidation,19820.61,12.6,38,12,1,170867,433862,1,0
ea93877d-aa10-4371-ac34-ccae59da0926,fd9369ff-ab22-42cc-8252-7749db0ced90,224312,Short Term,739,813637,4 years,Own Home,Debt Consolidation,13831.81,12.5,,8,0,94848,193028,0,0
b3166f18-fe29-4c3c-ab43-3a68f7b28bbe,019125c8-5e23-4dd0-8b76-403502d670be,432344,Long Term,622,1391123,10+ years,Home Mortgage,Home Improvements,23996.81,10.9,,10,0,138415,326436,0,0
128de514-f6e3-41fb-9806-03059f50b4a4,72f430c3-1566-48d2-8747-ac4f68185b1b,252758,Short Term,717,1175454,4 years,Own Home,Debt Consolidation,13321.85,12.1,39,12,2,82156,153428,1,1
766bacba-1158-42d5-9080-2f42a6748716,239be986-07ef-4c53-95d2-93a97f69c887,217492,Short Term,747,7043775,6 years,Home Mortgage,Home Improvements,28703.49,29.4,,4,0,13091,329538,0,0
8a70319e-e647-4a3f-9099-217ead28e333,765aba41-2f87-4b97-8265-53dedda33100,300542,Short Term,718,1613005,10+ years,Rent,Debt Consolidation,41131.39,13.2,33,12,0,289978,446490,0,0
5974c2ff-f142-45d2-84a1-a156a0067e16,e8eb6b74-67a5-46ed-ad9b-81a5326b9fe1,127952,Short Term,725,1475654,10+ years,Own Home,Debt Consolidation,15125.52,12,42,6,0,14554,40106,0,0
85f282c6-ffbf-4d2a-a9e3-1ef1f591ccd7,6eec395c-064c-4924-b519-e5f471e665e4,399806,Short Term,676,1985766,2 years,Rent,Debt Consolidation,26311.39,13.8,,25,0,351443,493240,0,0
62b94b4c-2837-43d6-a564-167fb5e9204b,5e16f234-0594-45c6-ad35-ed76277ff480,53790,Short Term,714,677369,,Rent,Take a Trip,16482.69,20.8,72,9,1,210444,414414,1,0
018db7e5-cf3b-4b19-b0a9-ea7a158ffcfd,7c9e7c6e-9bd7-42a5-8e8f-265a16ddf7a2,220242,Short Term,716,1902090,< 1 year,Rent,Debt Consolidation,21715.67,14.7,15,10,0,207613,403348,0,0
47131c65-59e2-486a-9f88-a798a3829ca8,09c6f19e-b8f3-4af1-9b5e-d70e6539bf2f,220704,Short Term,713,1012168,10+ years,Rent,Debt Consolidation,12989.54,21.1,51,8,0,278274,330132,0,0
180e9277-fee0-42c9-91b9-24904a06048e,2b0f4bbc-0681-4d0b-9ea1-50a0b75f0651,118888,Short Term,723,1140798,8 years,Own Home,Buy a Car,24812.29,16.7,,11,0,201989,453266,0,0
ca217bc9-86e3-4aa3-8ff9-1b28bd908933,941eebbe-de4d-4a1b-a3b7-19dba09a8c95,346148,Long Term,652,866039,5 years,Rent,Debt Consolidation,23454.93,14.8,37,17,0,343045,643786,0,0
28897991-c879-4465-b189-d5ef447904ff,59fc754e-8d39-4930-af29-d79d77a383b0,160160,Short Term,,,< 1 year,Rent,Debt Consolidation,11347.75,13.5,17,8,0,92397,246488,0,0
6f07caeb-e54a-46e4-ba4c-cf47ea9e92b2,d9f5362f-b646-4d12-af59-ce49e1bd5e6f,90728,Short Term,6550,711436,10+ years,Rent,other,7173.64,16,,10,0,357219,558932,0,0
0e21f90a-3b52-4118-b9a1-bac7925a8805,4009449a-73ab-4c82-a504-1426eb94ede2,220506,Short Term,,,< 1 year,Rent,Debt Consolidation,20052.98,21.4,41,25,0,442833,1259852,0,0
a5cf1f0f-8a67-45ab-b6a4-842ef4b0d1b0,04e52190-521c-4072-abda-19d6ea2c2ea5,787710,Short Term,747,2176944,,Own Home,major_purchase,3229.05,29,,5,0,980115,12073028,0,0
c0d0b6fa-11b4-4332-9146-c50290790108,c43806dc-a551-4e5f-bbe9-a9010ad329c7,292336,Short Term,706,785479,10+ years,Home Mortgage,Debt Consolidation,16756.67,28.9,23,15,0,339986,672914,0,0
96f86083-8ca4-46fa-9a13-481a3c01de48,ec124ff9-dfb8-425b-87c3-39a81432908b,515262,Long Term,715,1211535,10+ years,Home Mortgage,Debt Consolidation,15548.08,28.7,,9,0,378404,546326,0,0
b72998e9-5f84-4f96-9b8e-a1efc91f07fe,9c316495-131d-4e6a-a9c6-76e8d7e5fe82,71830,Short Term,685,876831,< 1 year,Rent,Debt Consolidation,6210.91,21.5,25,6,0,66690,161898,0,0
7f3660a6-7f9c-41af-8f11-c3512bb7bffb,ee97b0f7-6f48-45f1-97d6-7ef9f6cf8c39,72974,Short Term,736,594871,3 years,Own Home,Debt Consolidation,12839.25,22,69,10,2,17309,116556,2,0
c2ddea05-d83f-4325-871d-74765f0100aa,2bf06ee6-30c4-4f4b-966d-893a78268011,242374,Short Term,734,747612,10+ years,Home Mortgage,Debt Consolidation,10965.09,18.3,29,5,0,125267,324478,0,0
cc00a05f-9f07-4337-b998-a75fc09aaea1,0d282e49-0800-4663-bcbf-d3713a1eceb0,162052,Short Term,,,6 years,Rent,Debt Consolidation,7063.82,16.7,78,13,0,51110,247654,0,0
0e5c9846-c7d4-4ce5-95aa-fcf367853aec,06d32625-ead1-4699-a354-5a3f1ad754fd,223366,Short Term,,,< 1 year,Own Home,Debt Consolidation,15191.45,20.8,,7,0,178182,377190,0,0
da75e924-7eed-4f96-99e8-b58e2caece6e,0aa0c1c1-1f44-4171-9fdb-805f926a47fa,755920,Long Term,708,2424799,10+ years,Rent,Debt Consolidation,54759.9,22.6,,14,0,576251,1018666,0,0
edc0fc66-b148-483a-8bf6-b2a8806522ed,27d77316-3c6e-4017-a27b-73d61b0b4253,703670,Short Term,735,1372769,6 years,Home Mortgage,Debt Consolidation,16473.38,14.5,15,15,0,415796,622842,0,0
fe22c4f5-eb21-4688-a572-0e647b5e1e66,30f6ab95-847d-4ab3-9082-ac78bbd27242,336644,Short Term,721,1647471,10+ years,Rent,Debt Consolidation,18808.67,17.6,28,12,0,215859,255816,0,0
3a2d6cfe-40db-478f-8e77-5a4eb69d96ed,20c61634-3714-4e73-8443-54e0ddb9f0b4,431376,Short Term,747,829977,,Home Mortgage,Debt Consolidation,13556.5,19.9,,6,0,443897,917796,0,0
ec8937f9-6b50-4614-9c5b-7a65e46a1d7e,2641260b-c057-4ace-8ae9-850f987b1a1c,223058,Long Term,714,761311,2 years,Rent,Debt Consolidation,9008.85,25,12,11,1,255721,508750,1,0
e714437d-be2e-4337-9af1-0decb61d767b,4691517d-0505-420e-a8c3-95c3e7331c8b,215688,Short Term,684,2328450,2 years,Home Mortgage,Debt Consolidation,20956.05,16.5,,7,0,292771,355718,0,0
1fd73651-c8ac-4c6d-b431-562f53f730a2,d4994a3a-f9fd-49c3-b0a4-266e8c04443b,103246,Short Term,739,754471,9 years,Home Mortgage,Debt Consolidation,9871.07,27.9,,11,1,132544,395538,1,0
2a287c74-12d6-48af-b3aa-670fb9188344,393566ab-67eb-49e8-acc4-c73dc862bdfd,67628,Short Term,725,794200,,Rent,Take a Trip,15632.44,19,,12,1,116622,227722,1,0
385479a7-4b06-4e86-992a-5026d8c27b9a,53094735-f81b-4f9e-973c-9850b92df84f,352132,Short Term,725,1235494,10+ years,Own Home,Debt Consolidation,23371.33,22.1,48,17,0,189905,396198,0,0
475fbc4e-71cc-4e08-a7da-d1455476a3e3,eb098fea-f5af-45b6-bd2f-7c4937240f12,58300,Long Term,,,1 year,Home Mortgage,Buy a Car,31064.81,17,55,16,0,105982,958804,0,0
816398c0-362a-4505-826a-2a76a346808d,7e058b99-acec-46fe-9d76-db7f81343c90,290642,Short Term,,,7 years,Home Mortgage,Debt Consolidation,11884.5,17.2,,12,0,242573,290774,0,0
cd6b5fd5-bf5c-4fd4-89ab-75302c14cddb,50431d44-ea46-4e1e-a82e-19d9e61612e8,331980,Short Term,745,2198110,2 years,Rent,Debt Consolidation,34437.12,25,32,9,0,365237,513216,0,0
c617bc59-b2a7-4700-8ce3-5a2864474bd7,63b230ea-8ee8-4ffe-84ff-ab8ed8fb1583,514184,Long Term,694,890929,,Home Mortgage,Debt Consolidation,20268.63,28.7,,7,0,200051,240790,0,0
46042ce5-d55b-48e7-a7ef-e366bd9a990e,f5ab66a2-997f-441e-b438-1f9494b2e437,54736,Short Term,707,1550362,10+ years,Home Mortgage,other,29844.63,18,82,12,0,772806,963204,0,0
b638fc64-d4a9-401e-97ae-f6ce659a12f1,36b797be-aba9-466d-bca1-888d4f0f1568,99999999,Long Term,734,1282956,3 years,Home Mortgage,Debt Consolidation,15823.2,25.8,40,15,0,346085,1154824,0,0
43f358c3-c0ce-4e18-9bca-de6e87c3de84,805812ea-5c27-4738-a7e9-370841ba041f,173096,Short Term,716,597968,< 1 year,Rent,Debt Consolidation,11012.59,17,17,21,0,101023,268268,0,0
d7f9a5a2-dc60-48de-917f-fd87fdc57531,5c12b430-eb06-44d0-ae9c-347d01902d45,331980,Short Term,,,4 years,Rent,Debt Consolidation,15917.63,23.2,13,16,0,478439,958430,0,0
f3259b16-4e47-477f-8932-1d5b25c799c3,cbf3917c-f052-4752-ad81-bff03a72cd36,378444,Long Term,675,1441967,10+ years,Home Mortgage,Debt Consolidation,14179.32,15.3,6,15,0,313785,507452,0,0
f4884e07-2612-4f9a-919c-d4fb9bf438b1,4341f93a-cf35-4eb0-b593-757d99b6ac78,283030,Short Term,696,1948127,10+ years,Own Home,Debt Consolidation,39936.48,32.6,6,16,0,76133,337722,0,0
2307142f-1907-49b9-8713-b6426953e976,a7d4524c-1f42-44ac-869e-8e06ff41d808,21890,Short Term,735,1681861,5 years,Rent,Medical Bills,22284.72,10,19,10,0,318117,444312,0,0
c6dd7624-c71b-45de-bfae-aa05efdec1c9,2620f06f-fc20-424a-a854-f1ada29258e9,468930,Short Term,716,2024925,3 years,Rent,Debt Consolidation,17549.35,9.4,27,6,0,259331,410762,0,0
49b682f3-b1b8-41af-a396-5b8c347b8092,b671a632-d7a7-4ad1-828e-3b3f95bd0cbf,314336,Short Term,738,942590,6 years,Home Mortgage,Debt Consolidation,19008.93,13.5,,11,0,316673,985688,0,0
47e3072c-61c4-4739-8c8e-9fbf978b4bc6,842d1bbc-a254-46e8-a676-067028cbf958,769010,Long Term,706,2011378,8 years,Home Mortgage,Debt Consolidation,48776.04,36.8,,18,0,780501,1476684,0,0
93d3e094-4223-4750-9c82-85b6c186cbb9,108399d5-46b8-4409-a689-b1f3bd2ff8ab,330902,Long Term,742,1317061,10+ years,Rent,Other,19262.01,30,,12,0,51262,534776,0,0
3fc5ce77-1603-4e0f-81a8-2abf5956d24a,7ffd4ceb-fe1a-44a7-8367-6035a12a77ab,442970,Long Term,633,914432,4 years,Rent,Debt Consolidation,28423.43,12.1,,8,0,91485,318098,0,0
22029acb-c982-4fbe-af3e-5f6b1d2bc6ce,d2c29938-28ec-426f-a56a-163cdd0c8a86,156750,Short Term,667,2011169,10+ years,Own Home,Medical Bills,18435.7,32.3,47,6,0,102524,134310,0,0
9582dee0-57e2-424c-921b-05f0dc26aed5,a349ca6b-edfa-4d84-9e27-ea20add55a4f,265188,Short Term,744,801591,10+ years,Home Mortgage,Debt Consolidation,8750.64,28.6,39,11,0,440895,1086184,0,0
c4d5be52-30e2-4258-a6a0-f65cfce68114,489b47b8-1500-4166-963b-2558f2217aa9,421762,Short Term,746,1408185,10+ years,Home Mortgage,Debt Consolidation,16311.5,13.5,,5,1,100776,141262,1,0
2face333-cbeb-4a53-810a-7c3772361300,735de354-f8b3-4b6d-8cea-5138210bcbf7,161150,Short Term,732,1410997,1 year,Home Mortgage,other,17872.73,12.1,,13,1,114646,250470,1,0
41faf9c3-70ed-4197-81ac-fc244ac00b4c,dff4c659-3039-42fd-ab56-2588641ce77f,110638,Short Term,741,2025685,10+ years,Home Mortgage,Debt Consolidation,19919.22,24.5,31,13,0,229957,455928,0,0
60e7e33c-2523-4ab2-aa9b-8965d59ce647,226ac66c-ae1a-4822-b109-f79e63e92de3,210892,Short Term,697,538992,5 years,Home Mortgage,Debt Consolidation,12980.61,6,,13,0,153900,525690,0,0
b6ef3b21-a811-4ee9-a9db-a4c607e7ec81,d6788f58-9847-43a3-8d8f-dfb5ad6f16f9,220902,Short Term,,,2 years,Home Mortgage,Debt Consolidation,7225.7,20.5,,28,0,264670,2173446,0,0
079099b8-dd59-4de0-8395-1ac649e0857b,720bf63e-64b9-4b2d-bf57-6062472c9a70,155738,Short Term,,,10+ years,Home Mortgage,other,83784.11,22.2,,19,0,809875,1045440,0,0
26bf6cdb-3e98-468b-b00e-01aa4df3ca31,031c218b-2e44-45ca-9c95-b714d0520796,125004,Short Term,,,3 years,Rent,Debt Consolidation,17375.5,11.8,37,14,1,23237,373604,1,0
6d56e22d-99f0-458b-a02f-3480c5ccb3b1,bd45417d-ddfb-41e2-a2b3-1d194b3e9775,108878,Short Term,751,1316434,10+ years,Home Mortgage,Debt Consolidation,4377.22,37.5,,18,0,354920,2151556,0,0
c6c18678-caca-4ed3-b897-ed9b82802639,02a942d3-ed9d-4a55-bd44-6893a172ae26,99999999,Long Term,679,1005784,10+ years,Home Mortgage,Debt Consolidation,27323.9,17.3,,8,1,239685,489456,1,0
d58ac440-4358-4ff1-94af-3150ddec39e5,7c41e8e5-57fb-414e-b51f-92565c41b335,88440,Short Term,730,679706,< 1 year,Rent,Debt Consolidation,9357.31,10.3,,15,0,39919,101618,0,0
bf516feb-c0c4-4726-b0e3-64529cff38c6,03553a59-1d0e-4747-bdbf-d88f62ea3855,131362,Short Term,701,1058794,10+ years,Rent,Debt Consolidation,3141.08,19.3,16,8,0,99617,324016,0,0
4097834d-ed20-4665-89fd-86dae86ec1c1,c8fdef50-aaf0-4997-9589-7dede1b7f6ea,274428,Short Term,723,766080,6 years,Rent,Debt Consolidation,15002.4,23.1,,11,1,124564,215270,1,0
d72077da-f7f7-4575-b27c-fb65e246d3b5,725ec0fa-13dc-4030-b5d8-df32f89067ce,89782,Short Term,731,534318,5 years,Rent,Debt Consolidation,8949.95,7.5,,6,0,95133,142692,0,0
f00735cb-7e00-44fc-abea-8239ea84d26e,d5faf37f-2053-43f3-952c-b96945cdb2a0,88902,Short Term,679,575814,10+ years,Rent,Medical Bills,12092.17,15.6,34,8,0,194655,253264,0,0
96ef2bc2-0be2-4c16-9650-5d8371dfbf26,0820b109-fc8c-435e-8d1c-ffe5be1b29b8,80234,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,19782.61,20.8,46,8,0,634524,791714,0,0
ac69cc72-79a8-4d18-a89a-282c04ebb726,eb7492db-98ea-4c57-90d5-2fbc82612e76,154638,Short Term,748,1240187,6 years,Home Mortgage,Debt Consolidation,14158.8,21.8,,7,0,328035,583462,0,0
8e7db26a-9044-4a32-810d-72c84a6b96f4,2b0393c7-e18c-4e96-8b50-35e1a1c578af,99999999,Short Term,736,1694211,7 years,Rent,Debt Consolidation,29789.91,28,,13,0,192071,346434,0,0
f07fd3b5-2ea8-4d7e-88cb-767d6ed17fd0,7e04e1c5-8e81-4cde-b90e-6fcb6e58ad92,103796,Short Term,736,1522983,7 years,Home Mortgage,Debt Consolidation,29317.19,37.9,20,5,0,149055,182270,0,0
,,,,,,,,,,,,,,,,,
d6a4124f-2cf6-4d8b-87bb-97f6d0154d79,737d0044-ee5c-42d6-8232-bdce6878bf55,549076,Short Term,7220,1517416,10+ years,Home Mortgage,Business Loan,15174.16,13.3,29,14,1,456038,983334,0,1
4cfb0059-bc82-427c-b85e-4bd8315565df,78460df5-2ba8-4357-ac43-6084a599bfce,322344,Long Term,736,1113552,8 years,Rent,Debt Consolidation,24590.94,22.2,,5,0,403275,571538,0,0
0f79fde6-e0ad-4ba3-af99-1fac67a63d8a,e8be7fa5-6fc6-41b0-98f0-49ded77f634a,436524,Short Term,734,1677643,5 years,Rent,Debt Consolidation,17195.76,9.8,,10,2,51794,228932,0,2
c52ec125-ebaf-4627-9a60-166dbdc675b5,45f9cba5-0abb-4d6e-8420-5e79cf1cf832,177540,Short Term,725,1820713,7 years,Home Mortgage,Home Improvements,6554.62,13.4,42,13,0,148029,310530,0,0
642c9531-b7cc-467a-88d8-85a5d4116e8a,7ec5a463-7698-4059-a7be-9c484e280865,269060,Short Term,721,1278073,6 years,Rent,Debt Consolidation,6411.74,26.7,7,4,0,101954,123376,0,0
f17636b2-3820-4ab7-8d88-bd6ec89cbcd2,5580ff31-462e-4297-bfbc-f3767acd8622,130108,Short Term,737,805239,10+ years,Rent,Debt Consolidation,20734.89,13.6,3,11,0,193800,403590,0,0
dab8907c-d851-4a43-8a0a-efe0d7e31bb9,bb1b20a2-7aaa-4d1c-8031-05c0318d1005,147840,Short Term,741,1351850,4 years,Home Mortgage,Debt Consolidation,20277.94,16.6,,8,0,313709,437118,0,0
0853a683-f038-40fe-ab8d-ad9d25eb2466,2265ed77-9a66-4658-bc49-303f949f7742,455708,Long Term,656,1119138,10+ years,Home Mortgage,Debt Consolidation,22942.31,19.5,,11,0,384674,568128,0,0
8faa2429-2cfe-4cfe-b304-3067ff18bb21,af21f1ea-6d3f-466f-9cec-c2c8ca762daf,360712,Long Term,691,866571,2 years,Own Home,Debt Consolidation,24191.75,11.4,,7,0,361418,469150,0,0
e2a0e7a1-0f0f-44cf-b339-b7ca4ff68d06,9e9ca84f-480f-4dee-879e-7cb1c54c218c,154704,Short Term,716,768968,3 years,Home Mortgage,Debt Consolidation,19160.17,18.6,62,16,0,263283,443102,0,0
7757259a-9e51-4cf0-8efd-f8ce0811a190,740a3d84-40e8-49df-87fa-0eb56f7f3bf5,99999999,Short Term,712,2434147,10+ years,Home Mortgage,Debt Consolidation,21501.54,27.5,62,22,4,268527,410212,0,4
e6246fe9-6b7b-448c-a817-f91b58199e32,bcace9c1-a4c0-4d6d-9582-fa2026c3fc0b,99999999,Long Term,715,694526,8 years,Rent,Debt Consolidation,4358.22,17.3,47,5,0,137332,272734,0,0
b03aa775-556f-483d-9e38-6534bdbbdc18,e5dc69e9-5897-42ed-88d1-48388424f633,175890,Short Term,724,1993803,8 years,Home Mortgage,other,41039.05,20.1,,13,0,218386,334048,0,0
bbe4ab36-5956-4b47-b500-499087a45a5a,e029a21a-5646-489d-8edc-7e5b1eaaec91,460196,Short Term,746,1987229,10+ years,Rent,Debt Consolidation,18050.57,27,,13,0,643150,894014,0,0
ddc0fdf2-0000-4aa5-8ccc-7d79226e9e91,e87efb93-ebbc-4812-8884-88068ba65faa,244002,Long Term,676,470402,10+ years,Home Mortgage,Debt Consolidation,14934.95,31.3,,15,2,206169,451264,1,1
9dee763c-fb46-49c4-ab12-10a33faf4486,6a217938-4eb0-41cf-a94a-7d9ca0b57ab2,462000,Long Term,712,1425000,3 years,Home Mortgage,Home Improvements,14487.5,16,47,22,0,121657,833536,0,0
fa703fbd-1a62-403d-b7ac-56f15104cc4e,a4993864-62a4-42fb-88cd-b1ebabb97b03,214016,Short Term,694,547295,< 1 year,Own Home,Debt Consolidation,9760.11,12.9,,7,0,212534,304590,0,0
7de5b5b9-d142-44ef-b455-57369ee53b63,cb6adf2c-069e-4622-b1bf-ab45ac75d810,210760,Short Term,741,862182,7 years,Home Mortgage,Debt Consolidation,7831.42,13.3,,9,1,146528,263868,1,0
50ab0d88-a39f-445e-b2b1-6079581ac651,1e922b73-3d4d-46f1-a6d8-343c798c6e0b,465190,Long Term,691,2678354,2 years,Home Mortgage,Business Loan,45085.67,23.3,6,13,0,1601586,2536886,0,0
b6bace89-fd4a-41aa-b1b0-3bfac6fcbb11,12f891b3-3afb-4855-a971-9ec0c46c3274,290004,Short Term,727,1155960,1 year,Own Home,Debt Consolidation,14353.17,17,,8,1,213978,372592,1,0
7f81a67b-1c66-445c-8dbf-976c2d3ede6d,2bbef26b-9523-4df1-afa8-0ec2f1b8ac86,131780,Short Term,736,1281531,6 years,Home Mortgage,Debt Consolidation,26912.17,22.2,,14,0,748049,1044824,0,0
b8aef388-751a-4f55-9c7b-fef5c17971c4,8564a266-46e0-430a-8e38-7eb25b9ce56e,218482,Short Term,712,905711,10+ years,Rent,Debt Consolidation,11321.34,20.1,15,6,0,207765,421322,0,0
190ee016-3997-4103-ac96-7c23216d87ba,922e0435-5087-4cf9-9a24-068f89e3e2fb,247764,Short Term,,,6 years,Rent,Debt Consolidation,26653.58,14.5,25,14,0,158973,404536,0,0
7c473b74-2dff-4598-8ecb-7b4e808d8eee,bf033a80-c2ad-4832-be30-6757efadedb2,79046,Short Term,7350,258077,,Rent,Debt Consolidation,2709.78,18.1,,4,1,126768,194150,1,0
7f2b3486-e97e-4e67-a15e-4eb37d8c50d0,1f378e28-c42c-488e-8adf-247065521a48,270336,Short Term,,,10+ years,Rent,Debt Consolidation,11175.23,18.5,11,5,0,1957,377476,0,0
c253d025-48b1-4ef2-9a8a-6d9a8ebf4037,e3e63be2-fadc-4dad-9ce7-e9ba85ed487c,110264,Short Term,,,3 years,Rent,Debt Consolidation,11387.84,15.6,31,18,0,57779,202752,0,0
7ca955f9-1aee-4481-8748-836ec367ccc3,f06095de-c0dd-4f71-9d03-631c1a4fed4a,178442,Short Term,,,1 year,Home Mortgage,Debt Consolidation,27271.65,17.9,,17,0,301036,403920,0,0
c0fcf4fb-f1ce-4652-b56a-566f130d5ecb,4a1a53c0-f7d0-4b7e-84b1-cc8c33db6d53,224730,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,19020.33,21.7,68,14,1,182742,357434,1,0
d8da9397-c801-4493-b4c5-e010af057142,af958d76-2651-4cd5-9468-efad56f0edbe,26312,Short Term,727,795283,10+ years,Rent,Debt Consolidation,12393.13,22,46,5,0,519023,958474,0,0
42a25517-cef8-41d4-b56e-629e17618252,395a76dd-8ad0-45fb-ae56-bd848e300352,539990,Long Term,682,1790807,2 years,Home Mortgage,Debt Consolidation,24026.64,17.3,53,13,1,81358,382910,1,0
43c85882-39c1-4057-a09c-867c27badd9a,057c64d4-9a8a-41ca-90e4-44ef317f7248,200596,Short Term,747,1169697,10+ years,Rent,Debt Consolidation,18227.84,27.5,,19,0,193857,620048,0,0
0756e004-500f-4adf-840f-2293dd895c68,3e9dbe2e-3d9e-43b4-ac3b-536b8d366a8c,178552,Short Term,725,1464938,1 year,Rent,Debt Consolidation,19654.74,8.8,,17,0,397366,725714,0,0
6aef6404-cd28-4d8d-9059-320c4e6a4108,19c3e030-cae2-4d47-8b94-07c72ec9ec19,405746,Long Term,737,1109638,8 years,Rent,Debt Consolidation,16274.83,14.9,,11,0,230451,565356,0,0
a728f910-2124-40e3-8f28-7d676b107a3e,bb675f63-3dc6-488e-b77b-4b6490bd291d,448668,Long Term,715,1588685,10+ years,Home Mortgage,Debt Consolidation,14430.5,15.9,,13,0,498294,774444,0,0
96f1a36e-650e-480c-98dc-1f705f3eb5d5,caff2ecb-2d13-40be-baf4-e729f7710d92,109472,Short Term,,,4 years,Home Mortgage,Debt Consolidation,15253.2,13.8,,15,1,46075,129206,1,0
c2b624ba-4e6d-4337-9c93-7ca498a8f2f2,fd75def6-73bf-4c9c-820b-90b4a64b6756,554400,Short Term,698,2298240,2 years,Rent,other,6243.59,17.8,6,10,0,60762,1134892,0,0
5c5b50ce-215a-4407-b54d-4acbe058cb72,62d6cd83-e8eb-4c2b-9ce7-e8b6cb97a31f,176154,Short Term,,,1 year,Home Mortgage,Debt Consolidation,7345.4,22.5,5,15,0,141759,565972,0,0
d7aa67c0-7a24-44d4-8cdb-f10680d653ba,57e420f7-6ecf-441a-ac9c-bbd34d2a20fb,436216,Short Term,686,1450422,3 years,Rent,Business Loan,13053.76,6.9,,6,0,152304,209440,0,0
7f309a7b-c0b0-434e-9d0b-4a9b0349b447,83c2be14-8ffa-4828-9a5d-04a960d14367,430364,Short Term,,,2 years,Home Mortgage,Debt Consolidation,22205.68,12.6,,14,0,413345,859254,0,0
b9e54d8b-0920-498a-bce4-5c7f42c0d940,fdbed7a9-a34f-487f-9252-5cba19cde103,266794,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,14545.07,27.4,17,15,1,163913,257884,0,1
cfa8ef22-bb50-49bf-b39b-47a5f120f67a,610130af-414c-4962-a803-2f5262652e5f,216832,Long Term,727,1872640,2 years,Own Home,Business Loan,17946.07,16,,14,0,179512,255970,0,0
258bba5f-8e6a-48d2-b2bc-34922c8ed2f2,787f93cd-d7c5-475c-afe2-fc328016c43c,472868,Long Term,714,1361255,5 years,Home Mortgage,Debt Consolidation,20305.49,15.5,43,35,0,159619,1207976,0,0
